title,artist,composer,lyricist,dates,link
云烟成雨(动画'我是江小白 '片尾曲),房东的猫,少年佩,墨鱼丝,2018-07-12,gREhsFfTocA
同类,胡夏,李偲菘,易家扬,2018-07-12,
小流星(青春剧'同学两亿岁'片尾曲),"汪苏泷,吴映洁",汪苏泷,汪苏泷,2018-07-12,
就算(电影 '爵迹2' 主题曲),张靓颖,岩崎琢,"郭敬明,落落",2018-07-12,
讲真的,曾惜,何诗蒙,黄然,2018-07-12,TwDmGiz6jVM
느낌이와,S.I.S,"양환,김정윤","강명신,양환,김정윤",2018-07-12,r9SrxH1FrC4
썸머(SOME MORE),"그레이,로꼬,수란,에디킴","GRAY,LOCO,SURAN(수란),EDDY KIM","GRAY,LOCO,SURAN(수란),EDDY KIM",2018-07-12,uMTQNiODmDM
있지,자우림,김윤아,김윤아,2018-07-12,mSQ4_RTpu50
좋아해,바닐라어쿠스틱,"이택승,바닐라맨","이택승,바닐라맨",2018-07-12,YpSI4VSrClI
힐링의 바람,김덕희,김덕희,김덕희,2018-07-12,NjXiBlWMuWk
개같애,T(윤미래)(Feat.타이거JK),이혁기,"윤미래,TIGER JK",2018-07-13,SSd9iPb7FY4
노세노세,현진우,윤태규,윤태규,2018-07-13,B8HWiEUIz58
니가 내 기준,"유브이,태민","MUZIE,유세윤","MUZIE,유세윤",2018-07-13,S0QLRHGd_Z8
토로(김 비서가 왜 그럴까 OST),윤딴딴,"김정윤,노은종","김정윤,강명신,노은종",2018-07-13,Smk3B7tHcqY
어쩌다 보니,데이식스,"강영현,김원필,박제형,박성진,홍지상,이우민",강영현,2018-07-14,9GxSyakQlNo
잠을 청한다,공기남,공기남,공기남,2018-07-15,H04Gh3wC6dw
가위바위보,T(윤미래),"조경현,윤미래,KIM JAY J,CHUNG ANN HOON",윤미래,2018-07-16,C6iWAYEcAWw
비 오는 압구정,"윤건,임현식",윤건,윤건,2018-07-16,YQxEvEGC62E
CHILLAX,트와이스,"이우민,DEL PRETE VALERIA","별들의전쟁1,별들의전쟁2",2018-07-17,dXcNuRkNWpo
Flames,"David Guetta,Sia","PIERRE DAVID GUETTA,SIA KATE ISOBELLE FURLER,CHRISTOPHER KENNETH BRAIDE,GIORGIO HESDEY TUINFORT","PIERRE DAVID GUETTA,SIA KATE ISOBELLE FURLER,CHRISTOPHER KENNETH BRAIDE,GIORGIO HESDEY TUINFORT",2018-07-17,J75enyWdbBM
These Are The Days Of Our Lives,Queen,"MAY BRIAN,MERCURY FREDERICK,TAYLOR ROGER MEDDOWS,DEACON JOHN RICHARD","MAY BRIAN,MERCURY FREDERICK,TAYLOR ROGER MEDDOWS,DEACON JOHN RICHARD",2018-07-17,OPzhVVAnrPs
그래그냥 내게 바로 (Skip A nd Kiss),Sik-K(Prod. By Groovy Room),"권민식,GROOVYROOM1,GROOVYROOM2",권민식,2018-07-17,5kWEANTkwgg
마치 우린 없었던 사이,다비치(Prod. By 정키),정키,정키,2018-07-17,EdNjFApB2Hc
샘이나,구구단세미나,"서정진,김두현,김성천,이근수","김지향,미나",2018-07-17,UpLwQAN25so
이런 나라도 괜찮나요,지아(Prod. By 김현철),"김현철,심현보",김현철,2018-07-17,Als1bFGgGoc
한 번만 보자,"김보경,서은광(BTOB)","NEON,안은진","NEON,안은진",2018-07-17,KNClVLDhwm0
Cereal,크러쉬(Feat.지코),"ZICO,STAY TUNED A,CRUSH","ZICO,CRUSH",2018-07-18,_FxZ_lOcfL8
Down,제시,"GRAY,HO JESSICA HYUN JOO,CHUNG DANNY","HO JESSICA HYUN JOO,DOUBLE K",2018-07-18,PDBscnxZk9M
ODD FUTURE(僕のヒーローアカデミア OP),UVERworld,TAKUYA∞,TAKUYA∞,2018-07-18,Rk3rqYTdbU4
PARADISE,신현희와김루트,신현희,신현희,2018-07-18,6kQGXRLnLMM
Run,이진아(With 그레이),"이진아,SAM OCK","GRAY,이진아,SAM OCK",2018-07-18,3ekJOWBejSU
SNOBBISM,"Neru(Feat.鏡音リン,鏡音レン)",NERU,NERU,2018-07-18,Y0pwT-vbamc
You & Me,T(윤미래)(Feat.주노플로),"MIKE DALEY,OWENS MITCHELL,WHITMORE DEWAIN NEVINS,SMITH PATRICK MICHAEL","박영웅,WHOS$,JUNOFLO (주노플로)",2018-07-18,qdsTUfDTEhQ
命にふさわしい,amazarashi,秋田ひろむ,秋田ひろむ,2018-07-18,fodRoRdDSug
私このままでいいのかな,BoA,"WROLDSEN INA CHRISTINE,AKIRA","WROLDSEN INA CHRISTINE,AKIRA",2018-07-18,DkDsioBrZjQ
얘가 이렇게 예뻤나,훈스,박근태,"이종훈,이상훈,스무살",2018-07-18,CPKwF2xGUq4
열병,"환희,태일(블락비)","장현기,신나라,양현모,백우빈","장현기,신나라,양현모,백우빈",2018-07-18,xFqYsnNY9D4
Ashes(Deadpool 2 OST),Celine Dion,"MARTIN PATRICK JOSEPH,SMITH JORDAN MACKENZIE,TJORNHOM TEDD ANDREW","MARTIN PATRICK JOSEPH,SMITH JORDAN MACKENZIE,TJORNHOM TEDD ANDREW",2018-07-19,PIrlrh3es0c
You ngblood,5 Seconds Of Summer,"ASHTON IRWIN,LOUIS BELL,ALI TAMPOSI,LUKE HEMMINGS,ANDREW WATT.CALUM HOOD","ASHTON IRWIN,LOUIS BELL,ALI TAMPOSI,LUKE HEMMINGS,ANDREW WATT.CALUM HOOD",2018-07-19,
너나해(Egotistic),마마무,"김도훈,박우상","김도훈,박우상",2018-07-19,jW9cTwKzC5w
들었다 놨다,강자민,래준,래준,2018-07-19,hfdu9KrMojM
딴따라,송해,노영준,김병걸,2018-07-19,5B5ynhqr0vE
많이 많이 더,산체스(팬텀),"산체스,STONER TUNES",산체스,2018-07-19,CM8L-rDTvZ4
바람,멜로망스,정동환,김민석,2018-07-19,dGoq1C9DF9k
어쩌나,세븐틴,"BUMZU,우지","BUMZU,에스쿱스,우지,버논",2018-07-19,tMgnRZf2G-E
톱질을 하고 (헬로카봇 OST),이주현,"이주호,최희찬,이주현",이주호,2018-07-19,Ba8RSbieBhA
Back To You(13 Reasons Why OST),Selena Gomez,"ALLEN AMY,GOMEZ SELENA MARIE,PREMNATH MICAH RAYAN,VAN ELSAS DIEDERIK JAN,WARRINGTON PARRISH ALAN","ALLEN AMY,GOMEZ SELENA MARIE,PREMNATH MICAH RAYAN,VAN ELSAS DIEDERIK JAN,WARRINGTON PARRISH ALAN",2018-07-20,Y3z2sCWvx0c
Dejavu,볼빨간사춘기,"안지영,바닐라맨",바닐라맨,2018-07-20,PTLc4Hc8vXI
Girls Like You,Maroon 5(Feat.Cardi B),"GIAN MICHAEL STONE,HENRY RUSSELL WALTER,ADAM NOAH LEVINE,JASON EVIGAN,BRITTANY HAZZARD","GIAN MICHAEL STONE,HENRY RUSSELL WALTER,ADAM NOAH LEVINE,JASON EVIGAN,BRITTANY HAZZARD",2018-07-20,aJOTlE1K90k
Holiday,세븐틴,"BUMZU,에스쿱스,우지,박기태","BUMZU,에스쿱스,우지,전원우",2018-07-20,tsPBS1wt_IU
The Sound,The 1975,"HEALY MATTHEW,DANIEL GEORGE,HANN ADAM,MACDONALD ROSS","HEALY MATTHEW,DANIEL GEORGE,HANN ADAM,MACDONALD ROSS",2018-07-20,H0MecdVE8CI
말해줘요(너도 인간이니? OST),김나영,진효정,진효정,2018-07-20,fdI0dc6dxOE
설레고 난리(Falling in love),"우진영,김현수",위더베스트,"우진영,위더베스트",2018-07-20,-nGBQG9uir4
지킬게(KeePer),더보이즈(Prod. By 박경(블락비)),"박경,네이슨(NATHAN),KRIZ",박경,2018-07-20,yt5IaohIVk8
착한 여자,신지,임강현,신유진,2018-07-21,eux7MS2Tizo
Roommates only,Simon Dominic,"DIHCRO,SIMON DOMINIC",SIMON DOMINIC,2018-07-22,EUj7DCQ6IQA
Diff erent Place,멜로망스,김민석,김민석,2018-07-23,
Love U,청하,"오레오2,오레오3,오레오1","오레오2,오레오3,오레오1",2018-07-23,2SOnndZJ8y8
Love Yourself,로이킴,"ED SHEERAN,BENNY BLANCO,JUSTIN BIEBER","ED SHEERAN,BENNY BLANCO,JUSTIN BIEBER",2018-07-23,sSXFUtcn41s
Nice For What,Drake,MARVIN HAMLISCH 외 20명,MARVIN HAMLISCH 외 20명,2018-07-23,pllOwLWU3eY
Whatever It Takes,Imagine Dragons,"DANIEL COULTER REYNOLDS,JOEL LITTLE,DANIEL WAYNE SERMON,DANIEL PLATZMAN,BENJAMIN MCKEE","DANIEL COULTER REYNOLDS,JOEL LITTLE,DANIEL WAYNE SERMON,DANIEL PLATZMAN,BENJAMIN MCKEE",2018-07-23,_IUFlW587X0
너 만들 음돼,이승환(Feat.스텔라장),"이승환,황성제",이승환,2018-07-23,
바래길,박태희,김태재,최원태,2018-07-23,cs6udJJ26GY
에너제틱(이타카로 가는 길 OST),"윤도현,하현우","후이,FLOW BLOW (양하이),FLOW BLOW (정국영)","후이,우석",2018-07-23,B0EedCOAsFo
점,손동운,손동운,손동운,2018-07-23,JrMiwFBwaGc
Genius,"LSD(Feat.Sia,Diplo,Labrinth)","FURLER SIA KATE I,MCKENZIE TIMOTHY LEE,PENTZ THOMAS WESLEY","FURLER SIA KATE I,MCKENZIE TIMOTHY LEE,PENTZ THOMAS WESLEY",2018-07-24,kg1BljLu9YY
Slow,쏠,"THAMA,SOLE",SOLE,2018-07-24,KGCz8o4y6W0
Way Back Home,숀(SHAUN),SHAUN,"이지혜,JQ",2018-07-24,eKNLp1xjdzI
Youth,Shawn Mendes(Feat.Khalid),"SHAWN MENDES,KHALID ROBINSON,GEIGER TEDDY,GEOFF WARBURTON,SCOTT HARRIS","SHAWN MENDES,KHALID ROBINSON,GEIGER TEDDY,GEOFF WARBURTON,SCOTT HARRIS",2018-07-24,MfrEJgdIk_Y
가을에 만난 사람들,유익종,여진,여진,2018-07-24,WiXE0gCfMe4
순간 삭제(켈로그 초코크런치 CF 삽입곡),박경(블락비),"박경,SCORE",박경,2018-07-24,9cmdhTyBn94
어젯밤,경리,정창욱,정창욱,2018-07-24,KDszSrddGBc
여름 여름해(Sunny Summer),여자친구,"BLACK EDITION (1),이단옆차기4,이단옆차기3","BLACK EDITION (1),이단옆차기2",2018-07-24,oXVc8COqXwk
Chill,크러쉬(Feat.Sik-K),"STAY TUNED A,CRUSH,권민식","CRUSH,권민식",2018-07-25,kqT_INI0Q_4
From Now On,SHINee,"DAOUK RUDI,JOHANSSON ANDREAS STONE,LEON COSTA,MIHOUBI JAKOB",いしわたり淳治,2018-07-25,oJ8V_fupYxI
IndiGO,"저스디스,키드밀리,NO:EL(장용준),양홍원(Young B)",BRLLNT (브릴리언트),"JUSTHIS(저스디스),YOUNG B,KIDMILLI,NO:EL",2018-07-25,YB4iGyNNmgA
WHERE R U FROM,승리(Feat.MINO),"승리,FUTURE BOUNCE 1,FUTURE BOUNCE 2","승리,송민호",2018-07-25,m2MtOeuCgh8
シンデレラガール(ドラマ'花のち晴れ~花男 NEST SEASON~ ' OST),King & Prince,"佐々木望,河田総一郎",河田総一郎,2018-07-25,vjW8wmF5VWc
ヒプノシスマイク-DIVISION BATTLE ANTHEM-,Division All Stars,INVISIBLE MANNERS,INVISIBLE MANNERS,2018-07-25,kJ-SE6dhjAg
月が綺麗,KK(上北健),上北健,上北健,2018-07-25,1WGZ3RZghRA
기다림,유신종,임양랑,최소애,2018-07-25,0dlAoi03ka4
멋지게 살아요,선유,선유,선유,2018-07-25,FP7bg_Xr2VY
별똥별(See You In Heaven),"케이시,베이식",조영수,"케이시(KASSY),BASICK",2018-07-25,9K1LvwwLMuI
세월은 세월대로,강수빈,공정식,"도성,소산",2018-07-25,XXGtnUy0QJ8
"셋셀 테니(1, 2, 3!)",승리,"TEDDY,서원진,24,승리","TEDDY,승리",2018-07-25,Q7sHwg2Z21U
여름 밤의 꿈(Midnight Summer Dream),마마무,"코스믹사운드,코스믹 걸","코스믹사운드,문별,코스믹 걸",2018-07-25,dt21zp0z4h4
20 Som ething,"정세운(Prod. By 정동환,정세운)",정동환,"정세운,BROTHER SU",2018-07-26,
Dance To This,Troye Sivan(Feat.Ariana Grande),"HOLTER OSCAR THOMAS,MCLAUGHLIN BRETT LELAND,MELLET TROYE,NOONIE BAO","HOLTER OSCAR THOMAS,MCLAUGHLIN BRETT LELAND,MELLET TROYE,NOONIE BAO",2018-07-26,bCHqIhiFmEY
RETRO FUTURE,"트리플 H(현아,펜타곤(후이,이던))","현아,빅싼초,이던(E.DAWN),임광욱","현아,빅싼초,이던(E.DAWN),임광욱",2018-07-26,b2hcCVAuM7Y
Rumors,Jake Miller,CARL ROSEN 외 6명,CARL ROSEN 외 6명,2018-07-26,wfkGR6PlWDk
바다보러 갈래(SEE SEA),효린,"블랙아이드필승2,전군,블랙아이드필승1","블랙아이드필승2,전군,블랙아이드필승1",2018-07-26,_Cgk3TMAjKU
생각나,"숀(SHAUN)(Feat.오반,SUMIN)","SHAUN,MR.BLACK","MR.BLACK,오반(OVAN)",2018-07-26,yuWDZIeS840
소중한 선물,박순심,임양랑,임양랑,2018-07-26,s67XPtF1Rmo
오뚜기 인생(Remix Ver.),쥬리킴,신강우,김미영,2018-07-26,8R5ORdtYY2A
우리의 새벽은 낮보다 뜨겁다,세븐틴,"BUMZU,이기용,우지","BUMZU,에스쿱스,우지,전원우,버논,민규",2018-07-26,BjK0j8Px6YU
잠이라도 자지(Sleep In The Car),마마무,"솔라,김도훈","화사,문별,솔라,김도훈",2018-07-26,
6 o 'clock,볼빨간사춘기,안지영,안지영,2018-07-28,lsPFZthpjzg
IceB reaker,"BTOB(이민혁,프니엘,정일훈)","YI HOBYN,KOSAKOWSKI WES,LEE SAMUEL J,LEE JOSEPH J.","이민혁,정일훈,프니엘",2018-07-28,
Patient,Charlie Puth,"CHURCHILL FRASER JAMES ELIOT,CHARLIE PUTH,HINDLIN JACOB KASHER,JOHNSON BEN","CHURCHILL FRASER JAMES ELIOT,CHARLIE PUTH,HINDLIN JACOB KASHER,JOHNSON BEN",2018-07-28,uKmA0nHe4no
Solo,Clean Bandit(Feat.Demi Lovato),CHATTO GRACE ELIZABETH 외 5명,CHATTO GRACE ELIZABETH 외 5명,2018-07-28,Ao3XJ-UDdzI
Want You Back,5 Seconds Of Summer,"CALUM HOOD,ANDREW GOLDSTEIN,STEVE MAC,LUKE HEMMINGS,ASHTON IRWIN,JACOB KASHER HINDLIN,ASIA WHITACRE","CALUM HOOD,ANDREW GOLDSTEIN,STEVE MAC,LUKE HEMMINGS,ASHTON IRWIN,JACOB KASHER HINDLIN,ASIA WHITACRE",2018-07-28,8qM8zm-tBTs
WATERFALL,"정세운(Prod. By Tasco,Junzo)","타스코(TASCO),조우람","타스코(TASCO),조우람",2018-07-28,SyBoqzhaSeI
거울 속의 얼굴,쥬리킴,신강우,김미영,2018-07-28,kAkkfCDEgSs
걱정을 말아요,신재중,김태훈,신재중,2018-07-28,bzVejRCnXso
너잖아(Always You),아스트로,"DESIGN88,이단옆차기2,EASTWEST2,YOSKE,BULL$EYE","진진,BLACK EDITION (1),이단옆차기2,YOSKE,BULL$EYE",2018-07-28,YOyFX_wu1YI
유,안예은,안예은,안예은,2018-07-28,xZdTzNLmCN8
천천히,유승우,"유승우,박우상",유승우,2018-07-28,yacUCUrmY9o
빈집,기리보이(Feat.THAMA)(Prod. By dnss),"기리보이(GIRIBOY),THAMA,최명렬","기리보이(GIRIBOY),THAMA",2018-07-29,ZX3an8BPozs
말보다 너,에이핑크,"이우민,WAKISAKA MAYU","심은지,이우민,WAKISAKA MAYU",2018-07-30,Mrp2O3-aE9E
감이 오지,펜타곤,"손영진,FERDY","손영진,FERDY",2018-07-31,svNhuxBDkTo
KISS OF DEATH(ダーリンインザフランキス OP),中島美嘉,hyde,hyde,2018-08-01,A4kLcDWBYcQ
Teacher Teacher,AKB48,"陽向佑斗,早川博隆,BELEX",秋元康,2018-08-01,7DwAwNNHaW8
ハローディストピア,"まふまふ(Feat.鏡音リン,鏡音レン)",まふまふ,まふまふ,2018-08-01,ye2J__KE9Yg
フィクション(ヲタクに恋は難しい OP),sumika,片岡健太,片岡健太,2018-08-01,mS4o2n7Xj-k
되돌리고 싶다,닐로,전명규,전명규,2018-08-01,eQPjjXatjjA
사랑의 의미,폴킴,DONNIE J,김태형,2018-08-02,WcYum1edsik
흘러가네,윤딴딴,윤딴딴,윤딴딴,2018-08-03,YhplwaVJoww
I Say,샤이니,"강대호,백승철","강대호,구슬윤,백승철,지은",2018-08-04,5IVkUS0W4BM
Rom ance,유승우,유승우,유승우,2018-08-05,
"1, 2, 3","BTOB(서은광,이창섭,임현식,육성재)","임현식,서재우","임현식,라영씨,서재우",2018-08-06,X6HvDlnl0D8
Stay,EXO,"DENNIS CATHY,GERONGCO ROBERT TIGLEY,GERONGCO SAMUEL TIGLEY 외 1명","권민식,이지혜,JQ,DENNIS CATHY,GERONGCO ROBERT TIGLEY,GERONGCO SAMUEL TIGLEY 외 1명",2018-08-06,KWYhF0lR2cg
럭키스타(Lucky Star),서교동의밤(Feat.다원),서교동의밤 (A),"조호현,서교동의밤 (A)",2018-08-06,k-e4DI1-ID4
Awaken the power(ラブライブ!サンシャイン!! OST),Saint Aqours Snow,河田貴央,畑亜貴,2018-08-08,CF_UA3Kf5FY
Me No Jay Park,Simon Dominic,"GRAY,SIMON DOMINIC",SIMON DOMINIC,2018-08-08,ammF5YDhJ9M
Selfm ade Orange,창모(Feat.슈퍼비),창모,"슈퍼비(SUPERBEE),창모",2018-08-08,SMemB8qejtk
SoulMate,지코(Feat.IU),"ZICO,POP TIME",ZICO,2018-08-08,Vl1kO9hObpA
Vacation,여자친구,"서용배,이기","서용배,이기",2018-08-08,iexmHQFHTF4
White Love(映画'未成年だけどコドモじゃない' OST),Hey!Say!JUMP,"M.PIECE,田鹿ゆういち",M.PIECE,2018-08-08,v5cfeEvc4rw
ヒプノシスマイク-DIVISION RAP BATTLE-,Division All Stars,INVISIBLE MANNERS,INVISIBLE MANNERS,2018-08-08,SSvGPQNrtwQ
奇跡(映画 '今夜、ロマンス劇場で' OST),Che'Nelle,"FAST LANE,CHE'NELLE",KANATA OKAJIMA,2018-08-08,ob98qQpTvYE
남자 가운다,도현우,이강수,"박상길,도현우",2018-08-08,TQGO5FVsc_Y
너의 뒤에서 (By Your Side),아스트로,"C-NO,웅킴,이기","C-NO,박민혁,박진우,김명준,문빈,윤산하,이동민,웅킴,이기",2018-08-08,7SfdRQtug0M
눈물 아닌 날들(미스터션 샤인 OST),김윤아,"남혜승,김희진","남혜승,김희진",2018-08-08,MvXksn0WSo4
몰라도 (MOLLADO),승리(Feat.B.I),"B.I,승리,FUTURE BOUNCE 1,FUTURE BOUNCE 2","승리,B.I",2018-08-08,ibdIrk96jT4
북 Remix,"Webster B(이로한),오담률(Feat.슈퍼비,Don Mills,우디고차일드)",SLO,"DON MILLS(던밀스),슈퍼비(SUPERBEE),오담률,배연서,곽우재",2018-08-08,fRVIH5Ww2VE
어서 오세요,황선정,김대훈,박미주,2018-08-08,Wl4jAW76cYE
여름 밤의 꿈,FT Island,"김창락,김수빈","한성호,김창락,김수빈",2018-08-08,Gzr-bPNQfL0
죽겠다(KILLING ME),iKON(아이콘),"B.I,R.TEE,JOE RHEE",B.I,2018-08-08,aSHB1vtXsNA
진안아가씨 2018,진성,"이제이,서재혁","이제이,진성",2018-08-08,kLZBcFpa5v4
처음 하는 말(김 비서가 왜 그럴까 OST),송유빈(마이틴),"김세진,한밤(MIDNIGHT)",굿초이스,2018-08-08,1aLe7aCwiYs
해운대 밤거리,남일해,정화언,"정대성,유정",2018-08-08,iSQ8WoBofYA
Boo'd Up,Ella Mai,"DOPSON LARRANCE LEVAR,JAMES JOELLE MARIE,MAI ELLA,MCFARLANE DIJON ISAIAH","DOPSON LARRANCE LEVAR,JAMES JOELLE MARIE,MAI ELLA,MCFARLANE DIJON ISAIAH",2018-08-10,BKJDpuUfXxA
DaDaDa,홍경민,POSTINO,"POSTINO,쁘띠쏠다",2018-08-10,Q7fdPVCdveQ
Endorphin,"크러쉬(Feat.페노메코,펀치넬로)","CRUSH,PENOMECO(페노메코),이현준","CRUSH,PENOMECO(페노메코),펀치넬로",2018-08-10,tKlPmiG-fak
Eye 2 Eye,정세운(Prod. By Caesar & Loui),"OBERG ANDREAS GUSTAV ERIK,CAESAR DANIEL MIKAEL,LINDELL LUDWIG AXEL","김혜수,김형수",2018-08-10,3k3-3qJJc48
LOVE IS YOU,승리(Feat.Blue.D),"승리,FUTURE BOUNCE 1,FUTURE BOUNCE 2,LUNA TUNE","승리,LUNA TUNE",2018-08-10,Ph2m9T_LRDQ
Power Up,레드벨벳,"BERG TOLLBOM ELLEN ANNIE BEATA,CARLEBECKER MOA ANNA MARIA,GUSMARK JONATAN,EVERS LUDVIG CARL",KENZIE,2018-08-10,l471E0yaAw4
Ride on the wind,KARD,"오원균,TAE MIN,낯선","BM(비엠),GR8MOON,낯선",2018-08-10,Cnyi6nkFqjo
SAD!,XXXTENTACION,"CUNNINGHAM JOHNATHAN CARTER,ONFROY JAHSEH","CUNNINGHAM JOHNATHAN CARTER,ONFROY JAHSEH",2018-08-10,GX8Hg6kWQYI
SEXY 4 EVA,박재범,"박재범,CHA CHA MALONE",박재범,2018-08-10,4erAvyr6G8s
只要平凡(电影 '我不是药神'主题曲),"张杰,张碧晨",黄超,格格,2018-08-10,0qVu9iVd2X4
叹云兮(电视剧'芸汐传' 片尾曲),鞠婧祎,SHIMA,郭德紫毅,2018-08-10,6m-60W6B90g
来不及勇敢(动画电影'昨日青空'青春告白曲),周深,钱雷,"樊帆,金灿灿",2018-08-10,D3fQFtxU128
浪人琵琶,胡66,单色凌,单色凌,2018-08-10,QXuBXSCoHcQ
爱如意(电影'阿修罗' 主题曲),G.E.M.邓紫棋,陈雪燃,程诗迦,2018-08-10,
그대의 창(New Ver.),김덕희,김덕희,김덕희,2018-08-10,fpkfyhK5djQ
동그라미 사랑,양재동,김정호,한현빈,2018-08-10,Iby3eSLaWEU
말문이 막혀버렸네,조덕배,조덕배,김현욱,2018-08-10,vA_WMm6TKaU
바람바람 바람(Windy Windy),여자친구,"BOOMBASTIC 5,BOOMBASTIC 4,BOOMBASTIC 1,BOOMBASTIC 2","BOOMBASTIC 5,BOOMBASTIC 4,BOOMBASTIC 1,BOOMBASTIC 2",2018-08-10,aCAPssgjLP0
방가방가,한여름,"이제이,서재혁","이제이,서재혁",2018-08-10,5kdReKkzI7k
비가 내리면,BTOB-블루,임현식,임현식,2018-08-10,2urMSQ2Ms9o
사랑노래,김종갑,김정호,이금봉,2018-08-10,cblb7xzdfCc
소리(미스터션 샤인 OST),이수현,"박진호,남혜승","박진호,남혜승",2018-08-10,WczI5vaARzg
외친다(Call Out),아스트로,"ZOMAY,김종신,오브로스(OBROS),REAL-FANTASY","ZOMAY,ROCKY,진진,김종신,오브로스(OBROS),REAL-FANTASY",2018-08-10,by2gbhxyJFs
좋은 날(미스터션 샤인 OST),멜로망스,"남혜승,박진호","남혜승,박진호",2018-08-10,5uEVbzD_Ta4
참 많이 사랑했다,순순희,"김세정,김기태,미러볼","조보성,강해,미러볼",2018-08-10,qCcV6pElPXc
La La,정세운(Prod. By 이단옆차기),"BLACK EDITION (1),EASTWEST2,챈슬러","BLACK EDITION (1),이단옆차기2",2018-08-11,Wcaft714Mr8
SnapShot,인투잇,"KAPLAN ALLISON DEVORAH, BRUNELL BRANDES GABRIEL ERIK HENRIK,LAURIDSEN CHRISTOFFER","김보경,김성현,이재니,정보경",2018-08-11,qBWzBNayCuk
축가,전우성(노을),"BLACK EDITION (1),오성훈","이단옆차기2,최성일,민연재",2018-08-12,p78NTG09yT0
From Now On,청하,"백예린,구름이","백예린,구름이",2018-08-13,j7vxNhZG6eE
PLAY ME,"WOOGIE(Feat.Sik-K,페노메코)","PENOMECO(페노메코),권민식,WOOGIE","PENOMECO(페노메코),권민식",2018-08-13,avlOGya53IU
Touch & Sketch,레오(빅스),"ANDREAS STONE JOHANSSON,WONG MATTHEW LAWRENCE,JONES JAMIE L 외 1명","정택운,ANDREAS STONE JOHANSSON,WONG MATTHEW LAWRENCE,JONES JAMIE L 외 1명",2018-08-13,qoPhVXePkFg
Wild For The Night,"A$AP Rocky(Feat.Skrillex,Birdy Nam Nam)","SONNY MOORE,MICKAEL DALMORO,THOMAS PARENT,NICOLAS VADON,RAKIM MAYERS,DENIS LEBOUVIER","SONNY MOORE,MICKAEL DALMORO,THOMAS PARENT,NICOLAS VADON,RAKIM MAYERS,DENIS LEBOUVIER",2018-08-13,1eWdbMBYlH4
사랑합니다,김현주,김정호,한현빈,2018-08-13,eCNUCls-tys
위하여,"갈프로젝트,박구윤","2%,박준형",박준형,2018-08-13,X65VDLSfOak
체온(Between Us),라붐,"VO3E-ㄴ,MAXX SONG,VO3E-ㄱ,정소연,김태성","MAXX SONG,정소연",2018-08-13,d4hWIUSi73c
Cover Girl,레오(빅스)(Feat.LE(EXID)),"LEO,현재욱,김태훈","LE,LEO",2018-08-14,bDVLRhH_qnY
Talking About,Conor Maynard,MURRAY JAMES TERENCE 외 5명,MURRAY JAMES TERENCE 외 5명,2018-08-14,pMfSc5VSp6o
바람(FREEDOM),iKON(아이콘),"B.I,MILLENNIUM,승","B.I,BOBBY,승",2018-08-14,U17MnOR3kSc
좋은 날이 올 거야,황태산,황태산,황태산,2018-08-14,pwi1iwM99ZY
한여름의 크리스마스(With You),레드벨벳,"HARAMBASIC NERMIN,WIK ANNE JUDITH STOKKE,최진석,HUGO SOLIS,CARACCIOLO GIONATA","1월8일 1,1월8일 2,1월8일 3,송캐럿 (금민),송캐럿 (수정)",2018-08-14,LNzNc2211VI
in my hood,Simon Dominic,"DIHCRO,SIMON DOMINIC",SIMON DOMINIC,2018-08-15,7jdJVq9uSlg
One Day(이별이 떠났다 OST),먼데이키즈,"조세희,김창락,김수빈","김창락,김수빈",2018-08-15,1nhItGeYaSg
Cali Shine,"김범수,도끼","김범수,NICK LUSCOMBE,FREEK VAN WORKUM",DOK2,2018-08-16,xrLYdQa5ZSA
Page 0,"태연,멜로망스","JANLOEV SIMON KARL,BEN YAHIA ADAM",김민석,2018-08-16,oIjyjdy3hBE
끌어안아줘,유성은(Feat.정일훈(BTOB)),"SOFAR,TIAAN,김남현","유성은,정일훈,SOFAR",2018-08-16,bPvxYUnDm9g
이 노래만(식샤를 합시다3: 비긴즈 OST),유주(여자친구),"1601,1601A",김호경,2018-08-16,Xb9dFwXqWVA
첫날 밤,"벤(Ben),김원주",최성일,최성일,2018-08-16,IUJ2ZzbC6fE
태양,개리(Feat.챈슬러),"개리,챈슬러,SPRAY","개리,챈슬러",2018-08-16,WmduF9ch0YM
A-TEEN(에이틴 OST),세븐틴,"BUMZU,우지,BOOMBASTIC 1,BOOMBASTIC 2,BOOMBASTIC 4,BOOMBASTIC 5","BUMZU,우지,디노,버논",2018-08-17,wUw0XpQZ7RU
flex,"기리보이,키드밀리,NO:EL(장용준),스윙스(Prod. By 기리보이)",기리보이(GIRIBOY),"기리보이(GIRIBOY),KIDMILLI,NO:EL,SWINGS",2018-08-17,rsvJOrI2GfE
My Pace,스트레이키즈,"방찬,서창빈,한지성,LARMOOK,EARATTACK","방찬,서창빈,한지성,＂THE ASIANSOUL＂",2018-08-17,UQEs9lD8ZqI
Understand,존박,"HYUK SHIN,REYES MARCO ALEJANDRO",DEANFLUENZA,2018-08-17,R_ogWDHeLLU
뭘 원해?(두 부의 의인화 OST),켄(빅스),최성일,"민연재,최성일,이이진",2018-08-17,pBfavkV_OvU
우우(WooWoo),다이아,"신사동호랭이,범이,낭이","신사동호랭이,범이,낭이",2018-08-17,j1OUMTMwVsY
